Sujeto,Tarea,Mu_C3_T0,Beta_C3_T0,Mu_Cz_T0,Beta_Cz_T0,Mu_C4_T0,Beta_C4_T0,Mu_C3_T1,Beta_C3_T1,Mu_Cz_T1,Beta_Cz_T1,Mu_C4_T1,Beta_C4_T1,Mu_C3_T2,Beta_C3_T2,Mu_Cz_T2,Beta_Cz_T2,Mu_C4_T2,Beta_C4_T2
S044,Movimiento Real,63.48969648763332,70.27616029185585,66.15838126991633,56.476392968507405,76.5042883434331,58.59457865786363,46.92170865444326,55.25696643511234,55.50673039998483,52.711843704622154,54.966728109111884,64.52867128474382,77.57714810601769,63.094086546878934,90.24626757860187,52.18517027060954,108.04774304820165,66.81376390405313
S044,Imaginacion Motora,94.28677691254259,104.56495656413826,85.14144984354355,78.00011549013401,163.663087458186,74.8013871691073,143.37020465388605,151.28401923998896,91.01188401932161,77.1379044325546,98.769943261638,100.34705815494237,102.3288699661596,80.97006857860192,97.59466551549222,69.77210194217908,163.5088569687499,115.5943752617715
S045,Movimiento Real,29.242662932332376,169.3240015679948,33.8862946946182,63.08098926692355,22.088652594847655,108.79153963935285,26.321193706819276,134.88057149423494,28.86028178426238,52.33356665565871,21.938135958393964,112.2465511681468,58.64771472518479,209.0304758965335,37.468939411412606,70.17510395522883,29.697206538512603,158.7202588343564
S045,Imaginacion Motora,38.457912443545965,115.97421181859447,39.76658508314844,87.69665290570656,31.475904296827093,95.68237219357317,36.36522547676658,117.81652283666199,34.508936636623794,56.66702331021889,15.226301487054942,90.79664868552504,28.799681424485907,141.20523352310514,30.749761671880748,60.466335593327145,30.944850999476127,97.61129577817981
S046,Movimiento Real,23.42593587034766,27.422878370322262,45.05768893443424,48.41282079530987,25.544660465622787,30.30015714252444,20.56263457581197,36.7268787599999,41.3504694904504,72.15036288213217,32.054641664801714,64.34499642775052,28.488498100704504,30.794964821080825,53.49066255509167,60.640518273180945,31.391093026457803,34.38782120070939
S046,Imaginacion Motora,15.95983517052011,27.16398585368982,44.771850294286104,50.502748003897906,24.88547882466068,31.435908881598717,20.62734895302322,25.58453059493606,32.960906964278784,42.872868216487056,16.43513643804726,30.995772190730204,11.121542245879283,26.92469630583316,19.258356199533544,49.469474899666636,15.137393887457474,34.63851948352332
S047,Movimiento Real,1.595179572876925,2.9418540718814965,2.527620804736344,3.2799113489771807,1.5820318105225961,2.3568971751836725,1.643556327873413,2.98200663992725,2.3819877749709364,3.538258193666737,2.085025208985261,3.053758036355487,1.679738232846279,2.3043283848682417,2.806182120498591,2.267899034364983,1.2791174096443643,2.260184194971516
S047,Imaginacion Motora,2.1267867766784088,3.101535341989212,2.4925746928000883,3.52204893321088,1.6142709956348618,2.9929403565407564,2.6278964832971163,3.0758112397602293,3.1886841813138487,3.0706487574964982,1.775868494562692,2.7964982974866865,1.7628574908013692,2.6631076268587535,2.998540310651065,2.327190021676411,2.3733188418775315,1.9059849628666232
S048,Movimiento Real,68.12000713322458,122.42084585337936,127.45464363062713,102.43616488093798,100.0943091059339,80.9970075244214,193.7401283900609,122.5512679204929,175.626405357448,124.82478370586614,130.0400775319035,87.27727394965483,228.25899846294635,94.41451996886566,155.09788767050483,94.07804017376286,215.2592068948795,94.44887038773828
S048,Imaginacion Motora,286.7593337393504,163.245501175961,354.19791189528263,160.56015783554454,373.8527168564782,130.6916284905877,328.66769702840236,160.63029936477153,407.05710225374304,158.65103940215235,273.78431146407735,103.13810949546087,281.0363392451629,116.26461461370792,319.8093690255613,109.50195842268676,295.61100206457996,75.6922532081455
S049,Movimiento Real,34.31538125519732,161.16593234874787,38.85467908880125,163.1890855262219,16.96518249055355,129.70715554297487,53.62323130256082,216.70741555212908,29.53351850211922,197.84684114599753,30.43726320454325,154.27789270766922,38.68363020530281,167.2378025667451,27.744656479974715,166.2715319172124,54.69522910835818,196.48427245293377
S049,Imaginacion Motora,33.105013963115375,213.96274399783388,34.47885935769763,215.65897474588832,28.230509716221796,171.42711787808074,28.340758222224697,179.0679861015633,29.886322776172744,168.92455757461153,20.505163207777564,122.54474852037325,31.709316530542043,142.41062302472858,41.22017522606021,186.69073956235206,31.001645347775117,129.9989403655691
S050,Movimiento Real,5.5308698052206475,11.044504784796263,5.735233515363965,10.963342631299657,3.623146859515553,9.067892294673795,5.256475111972775,11.469741462572419,4.859613513423458,10.891256676177493,3.6627627570190606,9.873901195205237,5.842278119057191,12.44004982685918,5.315511244011898,10.367001546238843,3.8592031804869658,9.344554991910238
S050,Imaginacion Motora,5.84214201462791,11.06546048376415,7.319249719540737,11.40998997569894,4.397593726534101,9.153233173468003,4.541608056819881,13.567227911458147,5.5553857111734715,11.293822355210017,4.021273582404632,9.162710218203793,4.5214142469062715,10.458630193027314,5.326975925977882,8.799536256287492,3.631280403982268,9.243404722714054
S051,Movimiento Real,0.6094177464790859,1.0686555370492468,0.6776133141031842,0.9620474408484313,0.4554890207814154,0.7195001628915155,0.8087541191665578,1.3829698926660214,0.926975984151382,1.6426089123559613,0.6757197650107741,1.3972071139281845,0.6226629563784326,1.7934431226941374,0.8807526990262067,1.7622998701423582,0.6683862192747134,1.3336200672324385
S051,Imaginacion Motora,0.7006172465328322,1.2849530097044115,0.7484998269482102,1.1114056215319235,0.49844153606014663,1.0262257778324655,0.7771049863379915,1.341110344592581,0.8220488589105247,1.457171303786166,0.7516773582483276,1.07104731604812,0.7293188767610498,1.2975639605139226,0.8446883550029317,1.1669038435566725,0.6113753318353047,0.9751817279098236
S052,Movimiento Real,34.94130040106197,49.170505098691415,88.1291499372504,74.06147171978387,40.540341337074814,35.42763060433231,69.69601621763019,66.37167656159576,252.31826342613454,103.5355451412382,40.268032020085116,54.14528953691287,26.774481698297656,45.27076703614577,142.26641738043168,87.0750907118297,42.797562093560344,38.44810946827284
S052,Imaginacion Motora,134.21994127991894,84.79571950895652,203.0756159357551,105.54826151206021,62.222456391747926,66.60329231079992,200.26347531854097,147.10192790206187,164.94991771419498,95.59262651854749,87.31852914228732,56.659604038311635,88.33109941430618,80.16232630243434,125.65485758997303,92.91559578996213,68.01830110455987,83.36981634991992
S053,Movimiento Real,22.48364993296006,60.03137993851733,33.12935060294016,63.59824246210766,24.71692086918046,88.29450863448763,29.00044102483558,67.06130283815975,46.372300054809564,67.85394278787274,33.006957457817734,87.44870606510666,20.834398702376006,59.149623293006165,29.28402042483459,54.54496947473662,25.069764141639507,71.87025358433186
S053,Imaginacion Motora,35.1598498320959,84.79266535424848,49.39127261680147,87.11884202857115,30.12072157054464,103.43958023748029,34.88111330154466,74.82050695620593,28.04747925001236,63.71061797178703,21.100196646912217,85.7878817768525,81.99377526449544,103.13697053498502,25.742767634410633,104.85704740830563,30.562036946548805,120.69576291200055
S054,Movimiento Real,98.95805316823667,78.10232124621733,84.82094485108578,60.112472794586765,133.91277962474427,89.51801378778914,160.49254123924456,70.80887366769801,85.01762765087365,50.44147035721232,274.10498001593754,81.08588887675074,150.38817455841195,59.95179232223757,157.63447070647274,49.87618787956147,275.9674958093372,82.13624573056283
S054,Imaginacion Motora,169.45184427508653,78.53970032969947,113.45733020210848,50.806067209822494,374.7523843965708,90.4072866498717,263.4285832991196,99.41383618028793,84.35864156667304,44.230494602160434,355.1960557762034,81.35263561659885,260.36359546556776,80.48435739930424,203.95998822875822,64.19677412892985,495.4588919095463,127.31144442306628
S055,Movimiento Real,1.3858330549606608,1.3955336082808187,1.697742556315953,1.6258115994714766,1.1632890061272871,0.9230880691332697,0.8726837291895294,1.3275858679233947,1.2405312831927577,1.59114766061241,0.9003278406738864,1.0155856167467696,1.0234516999214474,1.3198742879623029,1.2783224875578811,1.4907668043829931,1.7454321391070402,1.3194278342515684
S055,Imaginacion Motora,1.6197314386780473,1.676528533550747,1.6294472837451306,2.421958216213824,1.4398257097043756,1.6300351703907725,1.3329499039598247,1.9592519793141023,1.229392202076417,1.9322435079814406,1.0799649413339325,1.3562062921646143,1.2323840638245238,1.5538423236860834,1.2443253591450487,1.5023524743039707,2.149928284989986,1.683089512962674
S056,Movimiento Real,89.58562433900332,58.78208215294003,91.04091906522099,51.70470716673084,79.00571200082858,58.96773919853667,109.02891635180096,56.848738847622705,121.28955461399356,60.384059957701666,114.9091350132027,81.51236803334001,167.79451265676144,65.34167381867255,143.1353050726912,62.507881364601644,202.0280881295661,68.19990994004606
S056,Imaginacion Motora,101.68331327117079,91.79431248886767,97.54904813763713,58.1205574178958,116.79543519505349,66.27702165510627,121.4811019988314,98.97340238248019,128.0539988488954,65.80742201738647,138.82401782845795,68.93849300352275,95.33956613853141,82.85175436582817,77.29275086074635,63.73516272793725,140.89482221298255,111.529317371399
S057,Movimiento Real,28.155762353982322,86.68224065616887,28.341596619107175,48.1993859082335,28.051145612717143,63.139223043747165,26.98995286607962,70.32691225432133,38.03018098633744,44.78104738550956,45.7609820715832,75.44572739209165,32.34463299187534,79.48451518112182,40.49750160360616,44.38937291386932,43.18575946757811,99.27022861560174
S057,Imaginacion Motora,25.32889800299506,91.94277420039688,27.094054216661046,61.1238292978629,30.711674538909634,96.053518254038,30.35329833596424,84.5094855147089,39.490464732956085,51.327698361834464,33.93655893010468,62.033853260265616,31.916051164495244,62.15958277342494,50.03595014959378,44.64362508452535,25.339781817840688,86.5493052831946
S058,Movimiento Real,7.148007003947241,54.609082446862324,6.182602397214925,36.5194011983888,8.033380078192529,41.080948158917224,7.4096090746526775,48.10772135975088,8.251154064471802,27.45004874934534,9.948918926395057,47.8196519787782,5.726938818105785,40.372778532745535,6.10505788335547,27.24661602801939,6.685192181952223,38.400258728548536
S058,Imaginacion Motora,10.86608636045961,42.506875937066525,11.090866360030745,32.621050776102535,9.440568820654885,58.99211193146281,8.648216934457922,40.94760861341821,8.547119334136815,24.78525873975753,9.920054230668557,57.09149158575461,4.596487172175698,37.4101635615237,4.695356248475321,30.158212265126917,8.411064941919905,62.05978041593986
S059,Movimiento Real,26.007073973506213,55.827271442034856,23.820568705556806,40.2794036141574,21.67026515333864,31.25376440819816,19.22552045256397,53.57852539287448,19.765825070019584,49.663011951997056,22.925403518988695,36.18344738220905,28.270339934019283,63.09250338753336,22.497672285795144,39.16840204833397,21.9437674214568,32.60770168032683
S059,Imaginacion Motora,49.34469871389049,86.94005505621895,44.00480902646614,56.75814483204515,39.6150291302361,53.41671650692063,29.10347147692533,73.18880879512395,25.061699070035452,46.326169256827654,27.35163121939862,46.23271828276285,47.98679084419573,98.54246162571084,22.211129305428013,49.04232474164762,22.29989218629329,45.26204046560052
S060,Movimiento Real,40.29594717220795,76.78704794018887,69.40258324616852,105.10986000896621,50.931382534423854,80.38179898012085,110.08414624840194,115.18597237367958,86.9924589283852,98.9318179335614,84.94122550445778,115.94154484445268,64.30342377637189,83.26959774122741,67.30091502671954,95.71371521931859,113.38348223212603,103.38486064885514
S060,Imaginacion Motora,79.04891696660049,98.74572577800234,98.81469593956113,104.651156170028,85.65489144110444,106.47507020481642,104.7290449277348,129.56123794506195,115.03005464320563,99.43208740033518,71.20934404911233,94.36527570243666,60.064580341314915,79.9482261964116,123.34933508495206,87.23310064471822,89.24853246161524,79.44676555939701
S061,Movimiento Real,34.28745811511223,36.45238270479651,61.52507118671919,37.53889619125754,39.80611282885446,44.71454405939713,30.64801921879552,49.10196273631657,49.36407763351677,44.50699910057334,35.21800334701132,55.692750973091314,26.900784493547235,41.250589681057605,45.8183496934696,40.83178602623544,30.830183081506743,55.18563363668833
S061,Imaginacion Motora,35.85423695553253,71.74149804420796,57.44161891468249,59.582881921031955,47.87587803677293,95.18342891741473,40.50911452329846,80.85293135471902,45.47664705321083,54.36242673738358,43.05028572891035,78.23507332626397,38.47940904528644,59.33051443604095,47.455996676953134,55.15367719792524,41.47467131639821,87.0241360901497
S062,Movimiento Real,8.24204119637369,10.690181752143298,11.794888662402457,10.846536351692889,9.53150206446348,8.971983100462122,7.605257208279935,6.81166983984712,10.24934127164552,9.43840203559568,6.877563044002385,6.7592988707756065,8.710701276389411,15.926580380645754,9.811107743878354,11.989415935451401,8.223673148731043,9.297039744062527
S062,Imaginacion Motora,13.007777622999884,8.733284484903814,21.52356607928826,9.974768777970755,24.715355372614813,10.689831435998745,24.715696903697438,12.11250484642262,21.88490696346202,11.18347772045018,39.865446795413,15.355397404261183,19.47321319067932,8.623754907206333,22.744901452780166,7.890566177044976,36.86336627858967,12.48807375401582
S063,Movimiento Real,4.432876383457047,25.101475600557,4.967047917876015,12.695700354023252,5.632783351500932,18.655494088184824,4.559806033669094,25.36788323751372,8.257311810088535,20.84293488967367,7.278923405144367,27.050987734748265,6.0989916416101995,32.47229489413986,6.054055775748112,16.625775397590303,4.991553754340735,23.696040320322282
S063,Imaginacion Motora,9.426687938584504,60.48103277108713,5.605003957586251,18.868769635694814,6.049381259331818,30.539903071807867,5.851106825364379,50.83127996583809,3.523476105214795,13.841591229810081,5.370604553190762,30.497901901155927,9.46146212794476,49.66022571791557,6.074957102289073,17.22248987877653,6.934411146466231,34.535322936307495
S064,Movimiento Real,1.9437965109589197,3.7175864279847173,3.539057853517649,3.8348200139051385,1.9247277451004259,4.8248622950389874,2.104208397745574,4.273805134610326,2.6896092775028286,4.858859860145379,1.2949096682353882,5.087505132765137,1.9997857090749858,4.2923458475331255,2.073897503111294,4.680962038590801,2.2188434162153774,4.292749129364851
S064,Imaginacion Motora,2.744382771328227,4.261263159187685,2.679864008383586,3.439608509786584,2.0862143851858006,3.7887218542988634,2.693802332825053,4.964045965347104,2.598757083743791,3.874491963638385,2.87176307707885,3.674749294053155,2.1496431540060046,2.898949414537357,2.670641713413204,2.9223296741547915,2.193271444341931,3.1534660250616513
S065,Movimiento Real,26.827180613197587,35.65248699304588,35.60548126826532,30.990511813773058,36.904927514688744,40.22442969961579,33.12620525915684,36.41163978492408,26.56717488682608,30.323878877570813,28.95622858574812,41.56488519692142,29.33562712934767,27.08868723224825,33.74227036117642,26.00979567531996,43.78529016611036,36.003096557553704
S065,Imaginacion Motora,25.290764866614534,31.546804737148648,44.315572772195296,26.490317799232848,33.67519032348673,39.226977001679565,25.32222428775865,31.66369738658386,45.26313760185956,25.138532449175802,41.6119595660164,40.17590249184816,30.43308638142348,26.743283504419495,59.84581367154784,26.446128782777937,48.7080830291563,36.665927390686306
S066,Movimiento Real,13.856461957639002,17.09779223355531,17.91036577731484,16.52098666312389,14.413159909036358,15.286394316253757,44.49528724555578,25.233218780840186,28.928094990570607,25.266105534057793,25.661277194314646,17.07217149012763,13.190695981752993,13.77967242238327,13.011663370364072,13.33475475544213,19.27347531759016,18.735613410135226
S066,Imaginacion Motora,21.793770707126058,21.48560101774488,30.127126523918665,20.849339663431607,18.05254828107068,19.087570748663637,38.138690415229355,26.90833146988326,28.2419650301661,20.437547310107124,15.645853011844341,23.701321284946673,37.60781426173303,27.851275717413838,19.87685639078749,23.616477254464844,33.32008902492213,26.132744528494865
S067,Movimiento Real,2.677502559721739,23.952052717268387,1.2588111009612155,4.064583650543251,2.3590782937887282,20.24922783112745,2.651684141568759,22.061331527737316,0.9016768116628122,4.709520124937138,2.6407641401535926,16.302885180809,2.4223118732807474,17.893583907447862,1.4783105103186742,3.899335283996987,2.245589187175198,15.102946133825792
S067,Imaginacion Motora,5.460975491678562,29.759347886551687,1.650121122139003,5.300030161991943,6.372744402529196,26.87183865788556,6.1837662063843695,28.667812507251135,1.6798875567196212,4.449897132850271,4.50444347497846,23.672198220128028,3.0976088083154827,25.301053071098107,1.2258041141888354,5.521184775459941,4.569213705252075,26.58046944291248
S068,Movimiento Real,43.438694790711786,66.92988188195523,22.386200478863277,25.83302361820454,47.916377270109614,71.96562437804819,33.68533146752,48.36004764863382,27.312300426451696,32.837610380973445,48.67747142081751,72.99530771860921,33.431194098612934,47.13508425542891,19.967787586284846,27.054702852006855,31.587608444971533,53.38788864307324
S068,Imaginacion Motora,27.276900472788565,45.174193381466274,17.08062568673944,26.79082552825363,23.677439671037128,39.101785636925364,30.765941171890333,46.135628169595684,25.52398342409344,24.88911525751648,46.93007148785322,51.06990287597479,36.4579967794484,44.991769782785404,26.826994552116805,27.41275506741969,56.24239589736813,51.09041291053285
S069,Movimiento Real,15.243005088731943,33.299418571264304,17.81645716088482,27.503735194715563,22.657720664657944,31.092575755967506,14.547733628350443,38.84300336673512,12.531049940721807,26.32992204928891,17.57242616143545,47.277671859630104,18.64234007885822,33.73209117232989,13.808918079224389,28.13497247305148,29.285968695601486,43.81594794790559
S069,Imaginacion Motora,13.330975063809035,51.82814140948998,14.36951908636028,29.116300254819873,15.50243439664064,53.69229169652448,22.85155233875995,59.50271568965575,13.8331692108156,26.8514141478474,23.637500644581454,58.53315370040408,17.075436042904943,51.111507161114325,13.400813237682064,22.966631206787458,21.45049242250032,45.391681290302756
S070,Movimiento Real,28.473439579453007,36.96308635745291,29.22918839832371,30.813028061851707,30.504814804237338,31.495268753680893,32.39256418860117,35.853078062516026,39.106904024355345,25.10618783627806,21.55713412098613,31.365151307284002,31.46202132645247,43.83126336305294,51.219642450970326,40.96536119939517,30.263368848430957,38.45437921542699
S070,Imaginacion Motora,43.77324948862976,54.95844608666597,50.87363209757737,34.02813302788929,43.318362973641875,46.344200063736714,41.994671358221105,47.0740144202007,65.67715783373843,34.68084395192147,35.802980684915916,39.45755855175922,43.41500609600068,51.601465650598236,48.857438816933254,36.27452682150447,39.07355685060873,33.05681605079525
S071,Movimiento Real,14.899019079442983,30.761498870029328,20.762563159187614,32.07196273348978,16.876143942300466,23.56790445826723,24.748967963971516,43.476652789687286,18.46370576755175,35.11452887380293,30.626078438801155,31.055240934211305,22.13305238006341,33.183619434634046,55.20638414326142,50.316803192425496,30.651086441129333,45.40075695719957
S071,Imaginacion Motora,25.989481682592977,39.10885192969612,33.18541071035093,36.82432962265871,29.628394115755913,39.048610448742984,27.335877056443067,51.59635474023668,29.696916009175315,45.892605409712736,28.975229358605667,38.02471595092512,18.743478597934523,35.84952945126914,23.67249383846289,31.97482743811297,27.13314396029197,49.88858831823718
S072,Movimiento Real,0.8528814650395581,1.7159798564856479,1.0887300306395842,1.5368844605187568,0.883312672824721,1.8435912246515347,2.6800550568102035,2.5996999475536042,1.2828407970697489,1.8430123658942683,4.282861326378233,2.974315330686554,2.697915659923393,3.3081448180395565,1.3239864332830351,1.8057225758163022,7.290223944096852,3.315589301943289
S072,Imaginacion Motora,1.8868269041359422,1.8907528330621022,1.2323355723296112,1.7141947731044855,8.135878619172844,3.741519279077154,4.164531918635067,2.8908810209485107,1.2843296262486723,1.92947017460484,3.3599194324828248,2.8569260144228177,3.366477137929613,2.3505854180991332,2.0359384293422322,1.8461533094255864,14.516875235433512,6.049796597525319
S073,Movimiento Real,3.6201350413932505,6.037414423375622,4.538272510579462,3.7271233896490132,2.6762610137019167,4.7710112683350205,3.200483606101094,5.403835250606385,2.6017185818529285,3.261856285827917,2.592848885380625,5.502565737382023,2.629140258829776,5.841684404242881,2.511828505545532,3.9314596678256644,2.9091676097254067,5.520963512754645
S073,Imaginacion Motora,3.335597433494621,5.879549770895055,2.8747754661496767,3.4132915136894773,2.533034149934209,4.616260254929104,3.0534580478262057,5.340055278656613,2.460876558086158,3.3894326723638506,2.1242020420282794,4.796044809093363,3.256148352975903,5.235279785052588,4.569993085593196,4.196355156897947,2.6466261169486636,5.482336586896803
S074,Movimiento Real,2.397808660021919,11.504087566011467,4.226276455296736,16.876064310978744,2.7915431434948332,10.457098874904787,2.4589084102545775,7.8042434090294925,3.0616841653065823,10.895772517667103,2.0748172058564767,7.2158317931933915,1.7027601861030046,5.813232198590695,2.297170441027577,12.547632882806184,2.105198744080378,9.420186599888877
S074,Imaginacion Motora,3.8642244944602484,11.686526299325946,4.4725114156827965,22.303675762542618,4.9439508818738975,12.804490362742852,2.2266944689787507,9.478317134641792,4.8439782865339875,17.572452955507718,3.3691133605519177,12.88138152220532,3.1458083228905136,7.717602359726205,4.255525276641455,11.205686288488469,3.77122405453206,14.385319809969623
S075,Movimiento Real,71.05133139486338,117.45760331239724,189.16928584771188,97.17872048034614,98.26754037737987,83.45134286634168,93.11778387263293,111.38856211191961,84.64740526263525,95.10532870883273,96.11876521712512,80.53736552708907,77.79639924008468,127.56809104760804,143.72702025834923,113.74371037273627,92.52901304946651,76.8012297872577
S075,Imaginacion Motora,185.13608458174008,227.74380083921028,185.49792346194303,101.14937295643352,137.39809146419796,100.85737798290045,179.83906123256293,244.5633310765432,225.38557509524531,125.16357500736844,133.16896869355608,113.78161335804951,165.32005828950108,189.83432457984912,166.63945769681658,115.95654430554708,170.3795154951052,89.60159554598455
S076,Movimiento Real,2.0336706924429495,12.202544708139396,1.1850149904820733,7.173619059683491,1.4058492105621132,13.530675947922191,2.6957269692804786,12.262438721247063,1.6762302166945573,6.390155885631556,2.110948553241576,12.915719856595324,2.5520288216607705,9.816328734626248,1.3174732488076777,5.978229547843591,1.3182930561252069,13.539186908112153
S076,Imaginacion Motora,2.1299379276468886,11.618215311130651,1.145439177859719,7.387135762585276,1.4881030312846002,10.545098011094984,2.2915793593992486,10.747624064961498,1.7607752771329463,5.910242351423012,1.87141291124555,9.625826138571167,2.0587952709489676,8.728150352005768,2.1582637288992275,6.046186588439755,2.132248851811769,8.187870665722507
S077,Movimiento Real,30.59918205236356,40.35685233441162,63.182343040450334,37.716927049011645,36.06896723662963,42.04985316524045,43.25928593098476,52.71801952299597,87.11408185081746,46.15329834162614,40.563868295966074,64.15623304694569,42.918109748101315,61.1348656813841,53.50832773623859,48.69819285957824,37.557104615034994,61.52720123237268
S077,Imaginacion Motora,44.26068650353068,68.32173305526908,56.503904337032516,56.77102536632774,52.211251721900446,71.92651956497717,29.320773945382765,53.92911882307373,63.04638996030733,65.75024413732099,48.80413269222052,71.07987487983429,50.56058793227584,55.27800965017177,51.39479529619499,49.445919750562055,58.97768870846682,63.031400124876654
S078,Movimiento Real,7.277962129161797,7.399025631235871,18.159686601045674,9.736530703634791,11.94751073215696,8.87498218777419,8.85528500652196,8.438665433828147,18.403032116160833,10.890919882876402,11.384727359426055,8.734575513249803,13.428349676203137,47.5066165283394,14.83053330578805,12.25601524267766,11.573322909707882,12.085347970622909
S078,Imaginacion Motora,8.509410088121685,15.551154039826237,17.082387732853675,11.418597263041269,13.141109249229837,10.391218353648819,12.868452631644145,13.048895766613642,20.38898585870611,9.151242086338131,10.98779711727518,10.554211843929998,15.405460835691523,49.512921864377674,18.07363919025371,11.376720197846721,17.664099783456724,12.90591872046239
S079,Movimiento Real,70.94772283659239,109.0006750689018,46.63685538705216,68.94437468329939,35.12910536388243,70.85558241761599,83.85608056330646,146.98534558400664,65.09906020072818,71.1788609181661,62.19799370298665,82.97882463158898,85.96224069788934,103.5910051278926,36.936914581037136,61.146164520880816,41.00593185985836,67.40946223380155
S079,Imaginacion Motora,94.67738043101916,147.3718881127485,79.21546560332496,112.29023752084449,83.0300139432614,103.15740504925978,122.1658486592957,185.2022212793825,57.925596512821606,95.18063661574938,53.296884212217776,81.24410458724306,110.4545482866896,140.37539812062897,72.28933477004517,101.30404687916855,68.79363077330117,98.03526928880362
S080,Movimiento Real,13.530071430881867,32.06455056683893,13.258303494074383,25.941638157163457,9.249557430765412,23.31408804163673,16.166455667978124,25.663985763812036,20.841202210884433,24.637470715874862,9.1397658388746,22.07655369791092,17.59755996804854,27.90559464596511,17.739634401853888,25.123558265140314,17.875400983414913,27.152537653550503
S080,Imaginacion Motora,13.27260232654372,26.01047330158664,13.561036924356936,27.64724051743736,9.227996273792401,23.90334345250107,9.885151615462897,23.6605482647887,14.646586362125095,19.554771459295086,11.884663336389943,16.132333883689427,12.503593668523695,22.41848252816368,15.015610127812092,22.790320507331014,12.385965097515431,20.98379645486991
S081,Movimiento Real,5.732232150715915,9.36564936652133,5.078314819758528,6.341256133706296,5.238341698394853,6.581307352415144,5.257542408011193,10.087149331474278,4.593446879199739,6.750538610255482,4.8414808387185735,7.150950383569784,4.12926073977419,8.496307841147104,2.7509371388883137,8.112612615084824,2.932569848618303,8.601271475470204
S081,Imaginacion Motora,6.4120357734622235,13.708451446803725,5.954598302414812,8.999257327160853,6.310696670327122,9.577878297673296,5.467058524743146,10.085268245329933,4.229388355841893,7.731809906614101,4.561734946951097,8.308034449901584,5.822810673089636,11.033548851642117,4.756571342774523,6.457641805825849,5.11929790005312,6.798582649534643
S082,Movimiento Real,19.413834687339516,24.833035876199837,32.352350901434036,22.180697604053776,32.69245603970554,37.597543874724174,22.321082507477932,23.917496500970927,20.66011175306681,27.724753883726226,42.81635360926622,44.365635382017174,37.278010494140545,30.906096911878663,28.120981865629894,28.855415962480173,60.0497596717286,55.59318756394419
S082,Imaginacion Motora,30.589440442599226,27.42994595003613,30.92380246048774,26.336485138095526,43.69751516152118,46.70627498060028,25.5970900301593,25.474490398917556,38.49986016649109,26.261332659825605,62.61490856026975,39.99159816699423,26.189235380865753,17.837697953331,24.545768205661552,25.759669194644378,31.109901593489507,39.968562463352164
S083,Movimiento Real,41.109811540923346,95.69625918654405,27.796345520579933,51.392943240711354,16.124360930523878,53.06033603212704,61.01321392323725,133.64235287034032,43.3070887332413,84.50557439341868,30.505793683299554,68.57199457554387,51.10433881703099,95.14885033281146,35.535639795647064,83.7856127130635,21.402504983391296,92.20095601789977
S083,Imaginacion Motora,80.79917735118099,204.70561983917955,88.13158591123089,186.87122941214977,35.273531767123075,142.33988068486724,70.3466041462323,147.19817027879606,44.44879932587699,76.83052225999116,27.656895531182563,99.39353594181205,46.841062208535526,152.3360501531838,46.428006640681325,102.82010058015993,30.613632763395376,136.79193431878622
S084,Movimiento Real,47.379349367574825,47.2039931889313,55.811158019702034,37.81331572024605,92.12167158689186,59.6470472646425,30.5606628937531,29.8127024543435,52.256699870001974,41.42228461071922,65.12237962639303,61.57672416641992,96.2774842085781,29.8059207926774,58.9919264871992,35.94049361549959,127.89358091907856,52.788089339287005
S084,Imaginacion Motora,35.222475727423976,33.22701204561205,35.47081994099292,35.179365968261784,79.51263796254652,54.663358882649725,59.87750570561941,38.04787747210721,48.409044924476184,35.72758428293361,57.669955506904785,72.09570716812118,32.555709182658035,52.57548931540532,59.29186832750455,31.213022911556415,165.67572063457726,64.03680101495378
S085,Movimiento Real,6.216920806617233,12.683150839398321,19.231891609049967,21.553050365563028,23.99154347698981,31.71971584426991,15.552513321344527,23.05094035031424,25.832940943127646,29.068567382287135,47.93288508929799,54.39327504518103,11.96272763423298,24.01335312318079,18.277456701000336,25.454724184836873,44.99217883372923,66.37552706225549
S085,Imaginacion Motora,39.85482656671558,27.323644140161583,25.498092418385284,30.13956299828654,78.9785716483693,60.66955468596694,37.437057535847345,29.5787268510884,29.181319533191537,27.186010688957523,76.37624634117935,51.83357326795264,22.29082674314434,24.59283374228153,25.031513248263465,28.309744129585294,112.59009928288646,65.37096516693282
S086,Movimiento Real,18.42771841800843,25.092591968708764,33.376991906826674,28.94517290708634,22.03079825622932,25.04858618270347,83.73236936131765,351.93293412142174,33.99904060276448,151.13865365983926,152.82289094078104,369.5344593273369,27.961889957708063,26.63337903474466,30.726729372837177,28.898184924660658,19.732071998708694,23.68716768753059
S086,Imaginacion Motora,24.848863065201176,28.63220712105816,27.347669851842088,30.267160139304746,24.614096020153795,26.75117345700815,29.45244513499044,60.46222156517392,35.07047874288894,32.993432076184206,31.5482854200904,30.28125287187416,17.86869219232761,32.47222716538591,31.936318025483455,35.210293690787324,23.140620150150365,29.796388484836246
S087,Movimiento Real,58.00749369071656,142.236496642092,58.67619022441629,99.60945330573172,56.9657286787093,113.3678290570305,49.25683922525391,80.69681559542492,41.52505535295926,55.1492819289878,29.76159917647083,99.9478345601789,56.182216687566736,98.16965966689513,50.013059285277954,71.06611618110307,72.85763914300958,133.58574387695617
