psd_mu_C3,psd_beta_C3,hjorth_act_C3,hjorth_comp_C3,sampen_C3,psd_mu_Cz,psd_beta_Cz,hjorth_act_Cz,hjorth_comp_Cz,sampen_Cz,psd_mu_C4,psd_beta_C4,hjorth_act_C4,hjorth_comp_C4,sampen_C4,LI_mu,LI_beta,sampen_diff,plv_c3_c4_mu,sujeto,run,tarea
4.0165526629267745e-12,1.6817364355174468e-12,5.1965743432958366e-11,1.2407972297444723,1.067141573698858,5.1456558568194306e-12,2.325284609366976e-12,6.138425021169236e-11,1.224801023230867,1.0765558144655847,4.092958695588894e-12,1.6419156462062396e-12,4.6579697995584125e-11,1.2047429521649953,1.016175025750578,-0.00942178009059529,0.011981034215397089,0.05096654794828015,0.35451634372665713,sub-010,R08,1
6.534702324824678e-12,1.881363518052103e-12,6.752294356657103e-11,1.2504976841126425,0.9885061579893326,4.838050578763031e-12,1.944819243661346e-12,6.765631176885755e-11,1.2165829112809214,1.0155787933916838,5.673536965832071e-12,1.8236917144919746e-12,6.965920465183399e-11,1.2098712134141183,0.9384397102360198,0.07053968541161192,0.015565706835773125,0.050066447753312815,0.21397766112889194,sub-010,R08,1
2.9879902237827163e-12,1.21572811377656e-12,3.843874699325961e-11,1.202620561992707,1.1172244959641204,4.506661841031707e-12,1.5409115918039405e-12,5.2592421748783256e-11,1.2281195429587928,1.003565430098402,3.847945994643991e-12,1.2731232544538997e-12,4.5302903109109055e-11,1.2033333697128359,0.932344385745902,-0.1257992677788901,-0.02306089524267044,0.18488011021821849,0.3690165193310932,sub-010,R08,2
3.211862052274099e-12,1.2852344001036024e-12,3.871805468352738e-11,1.2143760351516935,1.0751467537421038,5.206384149490017e-12,1.4290511944058984e-12,5.461798303018737e-11,1.2623365234513555,1.0172322410855776,1.775832004400787e-11,2.3754650450782472e-12,1.2981145560447064e-10,1.2320596349490767,0.8252777890079095,-0.6936734228127123,-0.29782031038073553,0.2498689647341943,0.527358670696784,sub-010,R08,2
6.171005870485042e-12,1.976598829022722e-12,6.504575688444955e-11,1.203713018357454,0.9329218512667813,7.756893977207555e-12,1.7786561426782001e-12,7.207860831580518e-11,1.2707075167220017,1.0408220131848338,1.3962687492226224e-11,3.042833645903175e-12,1.1425189282749375e-10,1.2245702381638457,0.8493798143899142,-0.38699713367900085,-0.21242138871410843,0.08354203687686712,0.28555841480680666,sub-010,R08,2
4.209251296711251e-12,2.3060264120524646e-12,6.674093515396411e-11,1.1745916365440225,0.9195712159533169,6.044184610725822e-12,1.8027735602157333e-12,6.298782551979783e-11,1.2499844432123601,1.0839044774388884,9.368547105119966e-12,2.394030081935926e-12,1.0005968295048181e-10,1.2512606812493927,1.0033021088637848,-0.3799802925128781,-0.018723960019634372,-0.08373089291046787,0.25774052223193133,sub-010,R08,2
4.551273407995803e-12,1.7428469460821724e-12,5.29596721768384e-11,1.2090307030444238,0.994450095502392,4.9453939469787536e-12,3.2955348975336025e-12,8.293232272463187e-11,1.1677570557061692,0.9119845987766624,9.678788764410484e-12,2.1589818421322122e-12,8.321331378762842e-11,1.2361802832097646,0.9850214679709052,-0.3603297929616581,-0.1066512444900172,0.009428627531486877,0.34057983835289046,sub-010,R08,2
2.8388339316320936e-12,1.2980910405711491e-12,3.9912891133632866e-11,1.1913102296821647,0.9262898348881834,4.599402388894745e-12,1.8630341796266623e-12,5.786712633902455e-11,1.2105440128212834,0.8669272510522757,4.525322629681181e-12,1.6327354996667466e-12,5.4696444687885825e-11,1.24440353823454,1.0524161596757242,-0.22901315093012234,-0.11418091603211505,-0.12612632478754082,0.522044755665533,sub-010,R08,2
3.751314158974586e-12,1.609664718656611e-12,5.067802274755499e-11,1.2408109791557642,1.0040554856416017,5.600655067637341e-12,2.0570478019461592e-12,6.825417808426626e-11,1.2267004275383997,0.9385931222660465,1.4294350457612503e-11,3.642651349382136e-12,1.3759319662327017e-10,1.212673872721208,0.8512756736506966,-0.5842420616055916,-0.3870647928247504,0.15277981199090518,0.4396900975065351,sub-010,R08,2
5.192075473295746e-12,1.475263114586018e-12,5.225150012872379e-11,1.2344725114215938,1.0171192544169267,5.754090533510049e-12,1.5409323541089544e-12,5.4495632222764875e-11,1.2714677959042588,1.0500651083414478,8.94710190719311e-12,1.7862441444266071e-12,6.997326587148524e-11,1.2496336092508407,0.9046888053292347,-0.26557601852276475,-0.09534886944716912,0.11243044908769206,0.3149409309242068,sub-010,R12,0
3.914646469664303e-12,1.1966216611647507e-12,4.141195146898657e-11,1.2406084885538178,1.0068698527665025,6.558082698892372e-12,1.858880908187146e-12,6.183167913423406e-11,1.2511682810137161,0.9533320035545042,5.493569938899183e-12,1.5766947116785363e-12,5.4314417754832793e-11,1.244651035359238,0.9407510294443158,-0.16782388931846032,-0.13704640921443928,0.06611882332218677,0.33330693469550954,sub-010,R12,0
5.1756260975203876e-12,1.7773780702309784e-12,5.7269289728435755e-11,1.2286836124446507,0.9859859062637508,5.637195312580236e-12,1.9142883370887084e-12,6.823098149882806e-11,1.1951547164343699,0.8891998852532903,6.9831960324227994e-12,3.1615057735289493e-12,9.219879941798968e-11,1.166285256655718,0.8871590799391882,-0.14866324349387106,-0.28025111484384435,0.09882682632456263,0.19981012946425558,sub-010,R12,0
4.667789263663883e-12,1.6834256523310834e-12,5.628604552187168e-11,1.2293044973593947,1.0750024230289759,5.545723709144654e-12,1.8306143542319995e-12,6.006236803660986e-11,1.2669726750174164,1.0814495304926068,7.186679528589138e-12,2.107692744940104e-12,7.078656428701553e-11,1.2233160582343476,1.0103880552532707,-0.21248444861328306,-0.11191079996720871,0.06461436777570517,0.3087052018932744,sub-010,R12,0
8.554631102673102e-12,2.6792333280596906e-12,9.101906400236118e-11,1.2376224138752403,1.0050746351772042,1.0504367081837636e-11,2.5264573413547022e-12,1.0015502076377488e-10,1.2329548529773875,0.9021174234497957,1.9746656653397234e-11,2.7371665289859295e-12,1.41113948738396e-10,1.2758606625742743,0.8589449644036818,-0.39545993974509364,-0.010695887020024886,0.14612967077352235,0.4118453042143546,sub-010,R12,0
9.162389100291457e-12,1.9522775877595357e-12,7.63800057792043e-11,1.2127764063413995,0.9286520991437527,1.1214033214978597e-11,2.9692387188293026e-12,1.0800302814243062e-10,1.25691491256968,0.9276437393391518,1.216554123795418e-11,2.4426728092994376e-12,1.0036450417654779e-10,1.2206732685054964,0.8769334341220236,-0.1408084183525964,-0.11158151451904126,0.05171866502172906,0.07904432120462061,sub-010,R12,0
4.7811886209073355e-12,1.7713652147848356e-12,5.643405028643206e-11,1.1928541580884453,0.9447358444109233,5.148493839356569e-12,2.5443663694700657e-12,6.938811445275917e-11,1.2057398455240536,0.9829821063728272,5.3082305941660375e-12,1.9550886733560152e-12,5.938251063374876e-11,1.192575848989115,1.0367220372503019,-0.05223709730202437,-0.049302490809255736,-0.09198619283937859,0.4646351802909863,sub-010,R12,0
6.053722076086524e-12,1.821734419495322e-12,6.056566460882673e-11,1.2282584923471087,0.9812828706198674,3.533959137408771e-12,2.006634988468325e-12,5.2544942155775335e-11,1.1909911923623795,1.0682885583403123,5.4536503159895814e-12,1.5554923815388787e-12,5.424553331422868e-11,1.2245559066307017,1.0414144745011333,0.052146722957375345,0.07883451531147173,-0.06013160388126593,0.34609239914299894,sub-010,R12,0
5.1527540245718926e-12,1.4216513497918638e-12,6.182622672937854e-11,1.2574091922594446,0.9133792293907746,5.421038021752629e-12,2.0526001493463715e-12,6.484960904281027e-11,1.2067718730678896,0.9530329015086271,7.86772215446575e-12,1.4453021135283284e-12,6.929443379528507e-11,1.2196786997728166,0.9269443872386333,-0.20851527183505236,-0.00824944110152206,-0.013565157847858611,0.2700175393319491,sub-010,R12,0
5.203125443320833e-12,1.3642962665705807e-12,4.921131647946398e-11,1.2475224215067955,1.0107285015904321,4.645176490197915e-12,1.7189769730806252e-12,5.418103043454398e-11,1.2514865289354598,1.078796129480645,1.0327833389805126e-11,1.6706113447919792e-12,7.534774253359912e-11,1.2540853972468589,0.8934159169953488,-0.32996726097514406,-0.10093061056441009,0.11731258459508331,0.3704479884125758,sub-010,R12,0
6.56262724052259e-12,1.4955153357027262e-12,5.490976115847122e-11,1.2282212541958746,1.0338096787395727,6.460509620106917e-12,2.1899716222743308e-12,6.982992181057675e-11,1.2386365775481327,0.9600515025501262,1.2198651494061332e-11,1.967306139639804e-12,8.849451575017868e-11,1.2724902081152094,0.9518706643067806,-0.3004072554579918,-0.1362446222817219,0.08193901443279217,0.32701355304961377,sub-010,R12,0
9.27589910497506e-12,2.338967617727402e-12,8.212153016446455e-11,1.2053426599909451,0.8974651191052229,7.462396403806512e-12,1.9997811113278576e-12,8.175483469279557e-11,1.2127913860477229,0.8633766915888712,1.1159305595060375e-11,2.5360395000537145e-12,1.0754953447610996e-10,1.1938387929323557,0.9103910097469667,-0.09216479686558011,-0.040424942480086185,-0.012925890641743876,0.2910082503909954,sub-010,R12,0
5.798507346854478e-12,1.933641175028889e-12,6.12031138986761e-11,1.2108691969981715,0.9110719323938218,6.798584201454542e-12,2.2314562130304697e-12,7.365599587047408e-11,1.2415538839756697,0.871334438215445,1.0322780659375266e-11,3.105512198689745e-12,1.069987413865196e-10,1.1927040761281202,0.8303597642453975,-0.2806396927325207,-0.2325531566021925,0.0807121681484243,0.3011053269081363,sub-010,R12,0
2.4487122825416783e-12,1.9787786799184985e-12,4.4165894800910664e-11,1.151537183908364,1.0272073018382204,3.955244818075284e-12,2.0088115826362647e-12,5.4131726533749553e-11,1.2051723039439022,1.018821583515932,1.1415456480550588e-11,2.127508995062143e-12,9.531333763757559e-11,1.2356783761128354,0.82611938287744,-0.6467567115800865,-0.036220140164521096,0.20108791896078038,0.2028554561040535,sub-010,R12,0
5.7039887150014114e-12,1.5553998545607812e-12,5.768861185160586e-11,1.2570635297435664,1.0546119594056722,6.1800098633652305e-12,2.077697168250538e-12,6.936896458442143e-11,1.2235641837248494,0.9924798702317016,1.9853607136989112e-11,2.5287685269171117e-12,1.461823681451089e-10,1.2462272172678255,0.8065461671077944,-0.553636519801438,-0.23832726308999735,0.24806579229787784,0.26033051494437304,sub-010,R12,0
2.5239774841838257e-12,1.2139901629776345e-12,3.393457727854368e-11,1.1940347078676177,1.0624288913885898,3.3606442175568824e-12,1.3709436708720635e-12,3.9640665866184797e-11,1.206067500280958,1.0177505723301552,3.3765072938966194e-12,1.6844373864571542e-12,4.494921248965482e-11,1.1811668253092875,1.0131541983419963,-0.14448470621936593,-0.16231118958666393,0.04927469304659349,0.2624339422216489,sub-010,R12,1
6.1675800513195044e-12,1.1086105274772837e-12,5.134702189048675e-11,1.2706097994967156,1.0174252375667039,5.552412580586713e-12,1.6883176018561178e-12,5.711426052773214e-11,1.2220921066427615,1.019116694982009,2.3183962139285794e-12,1.5289390645050178e-12,4.520217986636772e-11,1.2022859281687828,0.9531047049968713,0.45359351912804285,-0.1593632735116946,0.06432053256983261,0.3288331229766285,sub-010,R12,1
2.582133239834579e-12,2.006387267624781e-12,4.947278819038677e-11,1.200265874809691,0.9814183546487926,5.264600087425204e-12,2.64881086532628e-12,7.46311822638157e-11,1.2118989295216547,0.9949034484968103,6.196809825780485e-12,2.3006777426263316e-12,6.94087099476693e-11,1.211907129198767,0.9480394301887354,-0.4117439376163282,-0.06832738170914976,0.03337892446005719,0.2152443042160934,sub-010,R12,1
2.491216668535558e-12,1.1087231737717181e-12,3.1768564627765896e-11,1.2171847375649312,1.0079750145631774,5.994504314775638e-12,1.2897247354858612e-12,5.2414152827295005e-11,1.266237054992715,1.0265330660659553,2.511645830705978e-12,1.7114247434181969e-12,4.112170887929794e-11,1.1547099196907933,0.9632849433608167,-0.004083494634025435,-0.21371275101308504,0.04469007120236068,0.18806682884623593,sub-010,R12,1
3.0334830797746063e-12,1.2928737657155177e-12,3.917498917723468e-11,1.213332770037354,1.0455262612623264,4.655661560467786e-12,1.264412459585326e-12,5.323125969757966e-11,1.288902298090493,1.0544370101749845,3.9981996498812175e-12,1.5247795729393417e-12,4.7353184203394445e-11,1.2276258073107134,1.0649552656646335,-0.1371956908746693,-0.08230459156999606,-0.019429004402307104,0.43045948545978696,sub-010,R12,1
4.270204346562713e-12,1.91332774938498e-12,8.910143906033076e-11,1.1683876463979441,0.8338907601665594,4.160183296961994e-12,1.774061229826202e-12,6.643900063626106e-11,1.228338106626461,0.972079578715626,6.384140034777412e-12,1.877203820832836e-12,8.567241376778477e-11,1.2102188258251179,0.8519842921208306,-0.19841067761213133,0.009530042919565572,-0.018093531954271214,0.38275355699300295,sub-010,R12,1
6.883953663194905e-12,2.1395028136268877e-12,7.793325849980861e-11,1.1984461738703625,0.9199519750043421,9.4051375393143e-12,2.2172176342039445e-12,8.45483971288129e-11,1.2464003032190292,0.9005251142630034,5.368547667852627e-12,2.3790713161294297e-12,7.718151879898934e-11,1.2131140680906916,0.9451388862118133,0.12368135733250457,-0.053018606229098576,-0.025186911207471185,0.31765570084119815,sub-010,R12,1
9.037227863308348e-12,2.3836298097153432e-12,9.650878250020458e-11,1.2238779002999638,0.9566262723446828,7.202725631031251e-12,2.9087807506682344e-12,1.0421785688032391e-10,1.1911011689193394,0.8459145871298192,7.184947518683909e-12,1.9710776566472706e-12,9.209959466695208e-11,1.2494918774514614,0.8716829856590042,0.11418199476998622,0.09473705323601629,0.08494328668567863,0.44355055954455647,sub-010,R12,1
6.786939829248814e-12,3.241366419649303e-12,8.111454765689189e-11,1.1975117854519997,0.9110310221811753,8.853590651037201e-12,2.912443096112999e-12,8.803956277550102e-11,1.208767809672493,0.8637139428389012,1.0812643616063365e-11,2.681423735754189e-12,9.702432587118056e-11,1.2108157701043147,0.888750111513059,-0.22873858346271464,0.09454035500215482,0.022280910668116216,0.2779296306537689,sub-010,R12,2
4.50265097523695e-12,1.545062046259667e-12,5.221144482661677e-11,1.2066831325554954,0.9477630314499054,6.150534754304225e-12,1.938266716728995e-12,7.612117907619011e-11,1.2662144802041506,1.0119789528894738,4.826573664794085e-12,2.262588234991208e-12,7.429318597793982e-11,1.2006015278790023,0.9558326711963642,-0.03472128735835188,-0.18844330117833769,-0.008069639746458801,0.12009168595201404,sub-010,R12,2
1.3565385882546506e-11,2.3853595688661936e-12,1.0852819104246219e-10,1.253399000655771,0.8478550151977905,6.9100000503135615e-12,2.0052966433253234e-12,7.300957857067492e-11,1.2346285410352618,0.987350002712163,8.605844095761442e-12,2.3382952082799284e-12,8.943345019451184e-11,1.2129737595114989,0.7714305780993091,0.22369267702501916,0.009963547889649125,0.07642443709848135,0.5850471150162616,sub-010,R12,2
3.4104930403285405e-12,1.4042941459787104e-12,3.9454387889866824e-11,1.2127356407885441,0.9747095441668181,2.868980260408004e-12,1.7003925258012802e-12,4.705767862405512e-11,1.1781291604040893,0.8851023197110589,5.314994156526901e-12,1.3773259543187851e-12,5.172680081255482e-11,1.250137255262089,0.9864757953999364,-0.21826874227547075,0.009695138332168712,-0.011766251233118252,0.27851516061540127,sub-010,R12,2
3.5618286070726333e-12,1.5320271405594711e-12,4.71382621407595e-11,1.1944114240640402,1.0252737643453176,6.02925843484124e-12,1.9847609475067745e-12,6.451483613377503e-11,1.2170496199293817,1.0523978965074783,5.3911420086330275e-12,1.8179565891862966e-12,7.168863818993206e-11,1.2072315446798696,0.9307080832669685,-0.20432474092468697,-0.08535248875627371,0.09456568107834906,0.17338186801826994,sub-010,R12,2
7.476270873436339e-12,1.8011716317455014e-12,7.109185271005042e-11,1.2177566456368616,0.990187302434531,5.179969858663076e-12,1.6937441680686227e-12,5.78549322272537e-11,1.2320835880500023,1.0039227682808132,1.4940861633431324e-11,2.0033882131892977e-12,1.1235998254237569e-10,1.2245197419729665,0.8958632847941183,-0.33298597658322937,-0.05315111068972074,0.09432401764041276,0.3681201163092833,sub-010,R12,2
6.569049398139531e-12,2.188897160039779e-12,6.999317646511974e-11,1.2106898137824451,0.8882351220391639,6.019542066988142e-12,2.1282420810440922e-12,7.019810664544954e-11,1.2192649045789625,1.029031354829604,6.8156386162363565e-12,1.880877202922531e-12,6.81932766957068e-11,1.2277198588960387,0.922899228578444,-0.01842323241542686,0.07568477503825212,-0.03466410653928009,0.3282703625732352,sub-010,R12,2
6.579601839212451e-13,2.3054423223300133e-13,7.311737231453515e-12,1.2315607593380085,1.1539027516811295,9.134482525056457e-13,2.117389618233265e-13,8.427088103758162e-12,1.262706292209963,1.0333717667997087,4.57189271264108e-13,2.923459336086034e-13,7.257582229269487e-12,1.179354344908787,1.0497173704088076,0.18003946621107056,-0.11819251042163072,0.10418538127232191,0.25482153439673083,sub-011,R04,0
4.19113098972469e-13,2.62245710036383e-13,6.911478058228482e-12,1.1720577584919252,1.080119044719135,5.430742417137205e-13,2.8219410336486534e-13,7.33928773451384e-12,1.2323075153024905,1.0850782474992624,3.3233325021282414e-13,3.221626822796367e-13,7.055486527846602e-12,1.1664755407270164,1.032501263556047,0.11548375855938388,-0.10252585868214824,0.04761778116308779,0.09358630803660599,sub-011,R04,0
7.924112101326293e-13,2.131628071147311e-13,7.834916714958434e-12,1.2284515804035303,1.0114347020878038,6.898738629982717e-13,3.5023685424627965e-13,9.303361751849062e-12,1.1901179240699877,1.03821928237095,7.319503008186288e-13,2.8517426171243987e-13,8.309062726306531e-12,1.2078780766777466,1.0952923899584395,0.03966310411253475,-0.1445035079713951,-0.08385768787063563,0.5407642732396494,sub-011,R04,0
4.5109258088847636e-13,2.3794033958140643e-13,7.189915957066248e-12,1.1868170339418427,1.0037104665908234,7.991982444932107e-13,3.085331471514194e-13,9.821350674082178e-12,1.2046099091543152,1.0039658991304414,4.907430966769884e-13,2.6881879494323385e-13,7.350969926891005e-12,1.2127977303775268,1.1041640031356172,-0.042099186443015246,-0.0609331993409307,-0.10045353654479383,0.24399170936578105,sub-011,R04,0
4.281597902875817e-13,2.329847706465691e-13,6.3443808691332875e-12,1.1805428099967017,1.0303240560828915,6.024945470174354e-13,2.7156535677218403e-13,7.81958275673839e-12,1.1646197980307964,0.9888050490007557,6.204570879959435e-13,2.9967895039017004e-13,8.550276483895844e-12,1.1959895736628219,1.023847459949841,-0.18338184487658846,-0.12520878954134906,0.006476596133050405,0.2220142201352326,sub-011,R04,0
5.620431595510845e-13,2.2463290766290863e-13,7.1603203680677775e-12,1.1974621603030855,1.0255838804754387,1.0622901879199905e-12,3.0673321464458593e-13,1.1520722210108176e-11,1.2145823726087353,0.9650313432574715,9.424777700181763e-13,2.4270949473603674e-13,9.606205979979363e-12,1.2223143201753726,1.026101760943545,-0.2528609625763126,-0.03867953556180226,-0.0005178804681063021,0.15584103218029632,sub-011,R04,0
8.134033708408431e-13,3.298540996905402e-13,9.71860280633891e-12,1.1740058459980955,1.0347047895644377,1.5066974145994417e-12,4.568187046747544e-13,1.4743273917326127e-11,1.1996561838009767,0.8930944255575368,8.130023241899448e-13,3.7608957007743537e-13,1.0478220522174215e-11,1.1847075969409682,1.0109600914066306,0.00024658463268026023,-0.06549456049671998,0.02374469815780711,0.28591658277334075,sub-011,R04,0
1.3737579832403412e-12,3.2654544232452643e-13,1.2448659253157552e-11,1.241561940037849,1.0176581371529398,2.086737839229994e-12,4.757579624439003e-13,1.7903972303378936e-11,1.2132486183077238,0.9048516234874278,1.5875542046580766e-12,2.871486908933719e-13,1.1975572336595272e-11,1.2357758650167066,0.8705667667536932,-0.07219644801092795,0.06419606983136389,0.1470913703992467,0.15447296063038596,sub-011,R04,0
2.1028106330452963e-12,3.9608717178973897e-13,1.653027722890538e-11,1.267528356127101,0.9811183957056592,3.0082651351954927e-12,5.29918880287362e-13,2.2935547953855228e-11,1.2575645975483871,1.0007546410211245,9.963160995253917e-13,5.07003556355685e-13,1.2758269246259063e-11,1.1834055250592004,0.9880784557300627,0.35703429675561565,-0.12281865056207873,-0.006960060024403525,0.3336998225739608,sub-011,R04,0
4.10259299993819e-13,2.377985779974082e-13,6.171693704065872e-12,1.1709982440185644,1.0201314491554783,9.67579723584485e-13,3.846976404411797e-13,1.1269989833423229e-11,1.2032442323288108,1.065688493120189,7.485517307774766e-13,3.941832565078851e-13,1.0570562275945213e-11,1.1714915951169609,0.9103011169518137,-0.29193062699661465,-0.24745122402591319,0.10983033220366456,0.07231430934614425,sub-011,R04,0
1.7617066595393589e-12,4.581292367756915e-13,1.637504896104775e-11,1.2233010575185097,0.9444900838611417,2.7407899605772837e-12,4.734884219674616e-13,2.0680589456469686e-11,1.2550958456322197,0.9000180451082422,1.7495401703864903e-12,3.587648434039807e-13,1.4204934067549968e-11,1.2608297358232041,0.9664467552446474,0.0034650053790509184,0.12163681410184302,-0.021956671383505655,0.3902706108497143,sub-011,R04,0
6.123768610651074e-13,3.4235465926691976e-13,9.45285715820462e-12,1.185906294105748,0.9546673256751194,9.973550985100754e-13,4.302371025133454e-13,1.2012806376496439e-11,1.1959902438869432,0.9828689137755022,7.34582453960129e-13,3.9890861766599765e-13,1.054815471049582e-11,1.1552565136787438,0.957293006343905,-0.0907270112258231,-0.0762940242137422,-0.002625680668785657,0.30584650238874306,sub-011,R04,0
4.636362573728037e-13,2.562427904386141e-13,7.183837667205661e-12,1.171286374187398,0.9812109761144261,7.290568080503868e-13,2.8930855004442216e-13,9.38684790102317e-12,1.1761468915301803,0.9186259415119367,5.598832754007845e-13,4.303969275943126e-13,1.0099039613788029e-11,1.1486395454501683,1.0274002077880704,-0.09403535051956015,-0.25363248379311965,-0.046189231673644304,0.18123110725203273,sub-011,R04,0
5.772531124854914e-13,2.0666171644606206e-13,6.59813756682738e-12,1.2056609177816613,1.02491331112954,8.368156841829294e-13,2.822425857331539e-13,9.626354142136689e-12,1.2151211949345635,1.0855343119692513,6.700355322401265e-13,3.2962190381713424e-13,9.14628707487977e-12,1.2024753356244597,1.074532501129303,-0.07438728809644993,-0.2292820118405369,-0.04961918999976289,0.21262937130516046,sub-011,R04,0
4.853266258771508e-13,2.6167124194345793e-13,7.202380034524069e-12,1.1814801105834005,1.0375633024772801,5.516355500363709e-13,2.8517641116442123e-13,9.232529398949913e-12,1.1715775721294688,1.0484782466926603,8.612757708227897e-13,3.4758085097834197e-13,1.0474969077816256e-11,1.172120226872463,0.9814631674545073,-0.27918348123169917,-0.14100831172017148,0.05610013502277278,0.5128865187996281,sub-011,R04,0
6.405776197522151e-13,2.032479909078645e-13,7.169321523251837e-12,1.2325395721335206,1.075023079657287,6.478026525004783e-13,2.289706991621337e-13,8.444199578302198e-12,1.2377850580447933,1.0214041647916998,4.668124197560467e-13,2.5193869722505587e-13,6.745551724572342e-12,1.1878991556581266,1.1388342610642852,0.15691418000592552,-0.10696865173476479,-0.06381118140699815,0.13834135580168275,sub-011,R04,1
5.422733225713766e-13,2.3217412018558903e-13,7.042620984236298e-12,1.216682652695386,1.0364563631776895,7.54568152885822e-13,3.225979062170955e-13,9.595006125371145e-12,1.2132284466875436,1.006685508691473,5.330458621100189e-13,2.490759143988019e-13,7.173222298678816e-12,1.2197149783114893,0.9937234711322369,0.008581136273590834,-0.03512060882823477,0.04273289204545261,0.5269444707586292,sub-011,R04,1
3.3209307469993555e-13,2.0145328440553366e-13,5.547232213815382e-12,1.2048617532939687,1.1151664665506142,3.4069161070842404e-13,2.46397761942794e-13,6.705386416416833e-12,1.1486433007165544,1.1216080267072714,6.134770040258398e-13,3.070847120891886e-13,8.784721295520661e-12,1.2007586170268436,1.0711924444066363,-0.29758125352812514,-0.20771590011318106,0.04397402214397794,0.36115930192275014,sub-011,R04,1
4.886397216958965e-13,2.575771228771221e-13,7.738840645526527e-12,1.2091099789320043,1.150315532782274,5.478302998005013e-13,3.0272002877271565e-13,8.567546335649182e-12,1.204560739769429,1.04738098479603,3.223837725735788e-13,2.444549999597636e-13,6.445579586202483e-12,1.1570813133141464,1.0303606154856286,0.20499523170049685,0.02613801452227388,0.11995491729664542,0.1197308797064162,sub-011,R04,1
1.118597687960626e-12,2.4267841916676567e-13,9.924896435440756e-12,1.266650623266838,1.021011042644558,1.875398011147855e-12,2.162821004775821e-13,1.4263789337115752e-11,1.279576654784751,0.9572373749041053,9.205565908009799e-13,2.807497284137334e-13,9.283604908684003e-12,1.2145617779641764,0.899405263096119,0.09711923184150544,-0.07273454708721534,0.12160577954843899,0.30603508427701476,sub-011,R04,1
4.622195790445815e-13,2.9098297867465055e-13,7.47734205044429e-12,1.1498123085634706,0.9998644980533213,5.889542981404014e-13,3.03566352992187e-13,9.310653512854567e-12,1.2114736603333591,1.0330480449202197,7.547735243793926e-13,3.9979581066372793e-13,1.0677380451990465e-11,1.163498055455673,0.9633522871429693,-0.24039079967809124,-0.15752196458333254,0.03651221091035206,0.42771938257588554,sub-011,R04,1
5.233817073303661e-13,2.5018545424220674e-13,8.138318035616716e-12,1.2074856718839113,1.0878095206305616,5.641308964093275e-13,2.612460871775803e-13,8.322495477909518e-12,1.2041064488484265,1.0968185662140828,6.429483165076248e-13,2.491101253957529e-13,8.034834944459964e-12,1.2197972137776145,1.0763346910456792,-0.10251524588538512,0.0021536919017659793,0.011474829584882329,0.3318968031785736,sub-011,R04,1
4.644969984666725e-13,2.7328535823128037e-13,7.426280962778705e-12,1.1860012375060531,1.0639810762522846,6.525475322085456e-13,2.665027051172322e-13,1.0495744167661816e-11,1.2253626608513775,0.9645597641333096,6.081213292172382e-13,2.7212425929165064e-13,8.347034113722381e-12,1.1998440959127628,0.9883861665367111,-0.1339006867994617,0.002128856738726119,0.07559490971557348,0.14826478559187348,sub-011,R04,1
3.818856947332809e-13,2.0704364637638968e-13,5.633096624762535e-12,1.1855521121041945,1.0524157338581492,4.7881693132547e-13,2.429718237226512e-13,6.636901097209672e-12,1.216168956871688,1.1147717453337138,4.0249499842297965e-13,2.721884695398093e-13,6.298146610312384e-12,1.157320454972257,0.9740048942522005,-0.026274618778248104,-0.13593584611681409,0.07841083960594875,0.41715962715217825,sub-011,R04,2
7.960150284771384e-13,3.688707454640175e-13,1.1292565308525707e-11,1.2202843335383875,1.0802112032972184,9.375540194347984e-13,3.956023414541975e-13,1.2853062353982479e-11,1.2342567931243595,1.1021321796658892,8.30437530034492e-13,2.824651588789612e-13,9.193934951116569e-12,1.222464536501826,1.0116009116784799,-0.02116415961671442,0.13265902587116868,0.06861029161873855,0.22884878298864744,sub-011,R04,2
8.442243422895158e-13,2.470327739595365e-13,8.459299553769037e-12,1.2421844496816972,1.069126693538669,1.1221880847752568e-12,3.361997504733164e-13,1.2042028955649536e-11,1.2499992216606661,0.9549300979468661,7.288928223808674e-13,3.282716968684977e-13,9.274923088893681e-12,1.1949156265638803,0.9543721322894752,0.07331400514774364,-0.1412103104153428,0.11475456124919381,0.1713198849548206,sub-011,R04,2
3.7757168961948486e-13,2.421191956222157e-13,7.00916961289536e-12,1.167378628974631,1.0353715316217187,1.069742943679823e-12,2.4662886250609064e-13,1.0492604579670513e-11,1.23168623094261,0.9130662228327855,6.93777217764313e-13,2.7468437191432823e-13,8.323549945842942e-12,1.1917374316556895,1.0401790653274283,-0.2951471047065261,-0.06301267703576718,-0.004807533705709632,0.4402698798289738,sub-011,R04,2
6.258344716679266e-13,2.5047659278711503e-13,7.483075166639493e-12,1.219337260375083,1.0673525611527408,8.08211413930339e-13,2.5900530970379585e-13,8.703284804637909e-12,1.2486432394479938,1.0408251417046515,6.897245644834693e-13,3.3620611323949994e-13,9.107844371623118e-12,1.202075060121443,1.0137644654271554,-0.048564975846656075,-0.14612586935278737,0.05358809572558543,0.15088431298614438,sub-011,R04,2
